  3.7838079e-001	  1.2305609e-001	 -4.5153580e-002	  3.3881190e-002	  7.4953650e-003	  1.3615429e-002	  1.3135392e-002	  2.1236549e-002	 -3.6183991e-003	 -7.8837372e-003	  6.4168188e-002	  2.5687419e-002	 -9.1073355e-003	  2.1063284e-001	 -1.7126222e-002	  2.1074211e-002	  1.3980068e-002	 -4.4184320e-002	  6.8477898e-002	  3.5713929e-002	  6.8065174e-004	  5.3283619e-003	  1.3672163e-003	  5.2317404e-003	 -1.4908697e-002	 -6.1929791e-002	  1.3753330e-002	 -1.9592949e-002	 -1.5041018e-002	  2.2960603e-002	  3.0899452e-002	 -2.1634574e-003	 -3.7102829e-003	 -6.7148531e-002	  4.9098602e-002	 -4.4838622e-002	 -4.9073526e-003	 -2.6499391e-003	  4.1105721e-002	 -2.3691862e-003	  7.2464200e-003	  1.3315488e-001	 -2.6427415e-003	  2.2370163e-002	 -9.3926070e-003	  2.0910631e-002	 -1.3026581e-002	  1.2294007e-002	 -3.8840761e-003	 -4.5322609e-002	  3.5123851e-003	  9.4945088e-003	 -3.4493799e-003	 -6.8802809e-003	  1.5849372e-003	  1.6441245e-003	 -4.7204943e-003	  1.0296104e-002	  1.5188804e-001	 -1.0143516e-002	  1.3960573e-002	  2.5728572e-002	  1.8559237e-002	 -1.6256181e-002	 -4.8057377e-003	 -2.3965186e-002	 -5.4673521e-002	 -3.4527700e-002	  1.4037571e-002	 -3.6357520e-002	  6.0240986e-002	 -2.9319953e-003	  4.5070374e-002	  9.9164504e-005	 -7.1469722e-004	 -1.2315119e-002	 -2.9546605e-002	  4.4400980e-002	 -2.2383519e-002	  1.7664212e-002	 -4.2088859e-002	  5.6108876e-002	 -1.4300277e-002	 -1.2572255e-002	  7.1030938e-005	  2.8867224e-002	 -1.1264156e-002	  5.1067405e-002	 -4.3381989e-003	 -2.2139873e-002	  1.2467444e-004	  2.3434719e-002	 -5.1086092e-002	  1.4597162e-002	  8.0799986e-002	 -1.3499777e-002	 -1.2016354e-001	  3.8495575e-003	 -6.3959153e-003	  5.5079924e-003	
 -6.3203928e-002	  5.2272404e-001	  6.2499355e-003	 -5.0403998e-002	  1.3559660e-002	  1.1961092e-002	 -1.0405799e-002	 -1.3758451e-002	 -3.4495038e-003	  1.7061811e-002	  1.1957149e-001	 -1.1383897e-002	 -9.5700719e-003	 -3.0354429e-002	  1.1536351e-002	  4.3620198e-003	 -7.2733203e-003	  2.9825074e-002	 -1.9677480e-002	  2.6500374e-002	 -1.6179462e-001	 -5.2532105e-003	 -8.0997424e-003	  4.0138457e-003	 -5.6060625e-002	 -1.3285514e-003	 -1.5273077e-002	  2.2647272e-002	 -1.4389780e-002	 -1.8533692e-002	 -1.7009026e-002	 -1.7203428e-002	 -2.3809585e-002	  1.5530803e-002	  1.5189330e-002	 -1.5134373e-002	  4.9492054e-003	  1.9496399e-003	 -2.9913596e-003	  2.4997780e-002	 -8.1193966e-003	 -1.9503152e-002	  3.6592077e-003	 -1.5509587e-002	  2.9783900e-003	 -3.2435783e-002	  3.3639207e-002	 -1.2589171e-002	  2.3659541e-002	  1.9657363e-002	 -1.1823747e-002	 -7.8184735e-003	 -2.5337677e-003	  9.0686848e-003	  3.2050152e-005	  1.1885878e-003	  1.0587873e-002	 -1.2482161e-002	 -1.2527753e-001	  6.7933811e-003	 -3.8415066e-002	 -4.9354912e-002	  2.6940922e-002	 -1.9764846e-002	 -2.5633405e-003	  4.8851348e-003	  3.1236698e-002	 -1.9223300e-003	  6.1812047e-002	 -2.2743297e-002	 -1.2146090e-002	  5.9204897e-003	 -1.6136802e-002	 -1.0541845e-003	 -5.9882225e-002	 -2.1846547e-002	 -3.2187763e-002	 -9.0422086e-003	  1.5372013e-002	 -1.1960013e-003	  5.7914945e-002	  1.7842253e-003	 -6.7335056e-003	 -1.7469611e-002	  2.3415072e-003	  2.1739094e-003	  4.9280647e-004	  6.8739300e-002	 -6.4733560e-004	 -3.0648886e-003	 -4.4863966e-004	 -8.3299722e-003	  3.0282941e-002	 -2.7670987e-002	 -3.0279191e-002	  7.1086423e-003	  3.1046750e-002	  6.8372562e-003	  1.1935428e-003	 -7.5789634e-003	
  3.3011604e-003	  2.9105534e-002	  4.6697960e-001	  1.3985014e-002	  4.6196710e-002	 -2.1535805e-002	 -1.0537728e-002	  2.4391509e-002	  7.7077608e-003	 -8.8152993e-003	  4.2644441e-003	 -1.2481953e-001	  1.0656879e-002	 -4.2357673e-002	 -1.0928577e-001	  8.3505632e-004	 -8.4717052e-003	  1.6990443e-002	 -3.6806851e-002	  1.9807048e-002	 -2.7480800e-002	 -1.3891160e-002	  3.6376668e-002	 -2.8958248e-002	 -3.7802111e-003	  5.0854220e-003	 -4.1478388e-003	 -8.0301821e-003	 -1.5674792e-002	  9.9963832e-003	 -9.3546880e-004	  1.0252558e-002	 -2.6039347e-003	  2.3510575e-002	  1.4020613e-002	 -1.2373194e-002	  1.4959018e-003	  5.6701451e-003	  1.5997268e-003	 -1.7714071e-002	  6.3503278e-002	  2.1135855e-002	 -6.4696994e-004	 -1.8773748e-002	 -1.4739379e-003	  8.3104514e-003	 -3.2377286e-003	 -1.4031903e-002	 -3.6270521e-003	  8.1745877e-003	  1.3570117e-002	  2.4471337e-003	  7.3695613e-003	 -2.6705886e-003	 -9.2127320e-003	 -7.4334744e-003	  1.4842088e-003	  5.3516041e-002	 -2.1737801e-002	  9.4200943e-004	  1.2251410e-002	 -3.5717386e-003	  3.8346727e-004	  1.7631600e-004	 -2.4223939e-003	 -8.9608002e-003	  2.5041825e-002	 -5.5195027e-003	  2.6017472e-003	 -2.2803124e-002	 -2.9316854e-003	 -1.2678030e-001	 -1.6390477e-001	 -3.6868878e-003	 -6.6047886e-003	  4.8634482e-003	  3.6813064e-003	 -1.2201414e-002	 -1.3432591e-001	 -4.5634397e-003	  2.9127141e-003	  7.7560604e-003	  1.9322904e-002	 -9.7650828e-003	 -9.9896010e-003	 -4.4715744e-003	  1.7447429e-003	 -6.3922516e-002	  6.2196479e-003	  7.5593858e-002	  3.3989328e-005	 -1.7680541e-003	  2.9279521e-002	 -3.1202721e-002	 -3.1543677e-003	 -6.6959603e-003	 -2.0990694e-003	 -3.7201933e-003	  1.4386463e-002	  1.7909781e-004	
  4.2461017e-002	 -1.8972199e-003	 -2.6029616e-002	  4.9603874e-001	 -1.5518710e-002	  1.5331633e-002	  1.2525140e-002	  1.3870906e-002	  2.7473488e-002	 -3.1087877e-002	  3.0660637e-003	  2.6340291e-002	 -8.7451562e-003	  6.2047067e-002	 -1.9550830e-002	  1.4050617e-002	  1.0199882e-002	 -6.8986643e-002	  1.6630933e-002	 -9.1163917e-002	  2.4105403e-001	  3.6889586e-002	  1.1555229e-002	  1.5430588e-002	  3.4951421e-003	 -6.2347126e-002	  4.2534978e-003	 -1.1840460e-002	  4.1009384e-002	  1.5531692e-002	  2.2178327e-002	  4.9641566e-002	  3.4568348e-002	 -2.4917319e-002	 -1.7151581e-002	  7.6063745e-003	 -7.4900881e-003	  2.7538554e-003	  5.7729766e-003	 -4.4587881e-002	 -8.6455244e-005	  5.3372138e-002	 -4.9469173e-003	  1.2475906e-002	  3.7425548e-003	 -6.0828911e-003	 -1.7151655e-002	  2.6046724e-002	 -3.2604576e-002	 -1.0303297e-002	  1.0088814e-001	  1.2393839e-002	  2.3769265e-002	 -1.3158570e-002	  1.3675221e-002	  5.7361039e-003	  2.3214369e-002	  2.2733872e-002	  3.8622670e-002	 -1.1585124e-002	 -1.4878569e-002	  5.2496563e-003	 -5.8127496e-004	 -2.0295062e-002	 -2.9749416e-003	 -1.1309936e-002	 -2.2496055e-002	 -1.7928921e-003	  1.9813405e-003	 -8.9943248e-002	  4.1457236e-003	  5.3013335e-004	  2.6228730e-002	 -7.9873447e-003	  5.7593576e-002	  2.1060436e-002	 -2.7436368e-002	  6.9142860e-003	 -3.1172719e-002	  5.0106334e-003	 -9.6298107e-002	  7.0825320e-003	 -1.7757395e-002	  3.9718428e-003	 -5.1082754e-003	 -5.7551893e-002	 -6.7110262e-002	  5.0896918e-002	  4.0052204e-002	  3.0306567e-003	  1.7108845e-004	 -2.4790337e-003	 -4.5954174e-002	  1.1374491e-001	 -4.6076486e-003	 -2.8409419e-002	 -3.5822760e-002	 -6.8125710e-004	  2.7942328e-003	 -4.0556470e-003	
  3.4645721e-002	 -1.4309483e-002	 -4.7009245e-003	 -4.8172312e-002	  3.7480392e-001	 -5.9843586e-002	 -1.2568219e-001	 -3.2275738e-002	 -8.7836104e-003	  2.9478477e-002	 -1.3360143e-002	  6.9086322e-003	  4.9609902e-003	 -3.1585595e-002	 -1.0536757e-001	 -3.2545846e-002	  2.8484927e-003	  1.5860675e-002	 -2.6164012e-002	  2.9049791e-002	 -4.4376978e-002	 -2.0444331e-002	  6.8353162e-002	 -7.3026105e-003	 -1.3885727e-003	  1.4769856e-001	 -5.9949819e-003	 -1.1851674e-001	 -8.8260308e-002	 -8.5584408e-003	 -7.4084864e-003	 -2.5561810e-002	 -2.8868928e-002	 -1.7742516e-002	  5.6025071e-002	 -2.4155849e-002	  4.9873927e-003	 -1.5191272e-002	  5.7528275e-003	  3.5253355e-002	 -4.0452875e-002	 -2.7261576e-003	 -5.1798343e-003	 -3.5195752e-004	 -5.5794138e-003	  1.2241509e-002	 -1.1824386e-002	 -8.9923236e-003	  2.5978473e-002	  2.1498068e-003	 -3.1208350e-002	 -9.9669765e-003	  4.8781519e-003	  8.8805578e-003	  1.2265522e-004	  1.1235713e-002	 -2.9703383e-002	  2.8226726e-002	 -1.8305493e-004	  2.5879693e-003	  1.8908754e-001	  4.8055824e-003	 -3.9701028e-002	  5.8819638e-002	 -1.5364327e-003	 -9.1836358e-003	  6.3749438e-002	  2.8140842e-003	 -2.3171184e-003	 -1.0026191e-002	  1.1527828e-002	  3.0796733e-002	 -1.0918585e-002	  4.9695541e-003	 -2.3420834e-002	 -7.0933718e-003	  1.1165813e-001	 -1.9865442e-003	 -9.4172452e-003	 -6.1658178e-002	  4.5175053e-003	  1.6864001e-002	  2.8246364e-002	  2.0467199e-002	 -2.5323198e-003	  1.6704342e-002	  4.5436609e-002	 -6.1283498e-003	  5.2886958e-002	  4.1265272e-002	  1.3860976e-004	  3.0868825e-003	  1.3293150e-002	  1.2886668e-002	  6.9874905e-002	  4.2061303e-003	 -8.1354142e-003	  1.6516653e-002	 -2.2013600e-003	  4.0581349e-003	
 -8.8464089e-002	 -8.9237169e-003	 -6.8352079e-003	  1.5171014e-002	 -2.6401351e-002	  3.5087086e-001	  1.0576913e-002	  3.5674869e-003	 -8.5811528e-003	 -3.0103488e-002	  4.0520829e-002	 -1.7220906e-003	 -4.9274610e-003	  1.2659586e-001	  2.2491143e-002	 -1.1600244e-002	 -1.4514701e-002	 -1.1854650e-002	  2.9403715e-002	 -2.1511920e-002	  1.4378121e-002	  5.0857926e-002	 -7.0238301e-003	 -1.0229562e-002	  3.7684899e-003	 -1.2394013e-002	  8.4610574e-003	  5.6571138e-003	  1.3664169e-002	  3.0364419e-002	 -5.0638646e-003	  1.8205198e-002	  1.0431215e-003	  3.5236812e-003	 -8.4090377e-002	  1.9408682e-002	 -2.9763672e-003	  5.4027013e-003	 -1.2336877e-002	 -6.4460160e-002	  7.8010196e-002	 -1.9968255e-002	  6.5103871e-003	  2.3149671e-004	 -1.2816769e-002	 -3.4785588e-002	  7.0372795e-003	  2.6058030e-002	 -1.7544723e-002	  5.9134648e-004	 -1.5073199e-002	  5.6810664e-003	  1.0519486e-003	 -1.6530211e-002	 -2.3368500e-002	 -2.1503603e-002	 -3.3373348e-003	 -7.9048529e-002	 -1.9353232e-002	  8.4143011e-004	  6.1524906e-003	 -7.7702158e-003	 -1.5012132e-003	 -4.4906819e-003	  5.4257686e-003	  6.0292209e-003	 -1.9760369e-002	 -2.0511795e-002	 -5.0129216e-004	  1.1346620e-003	 -1.6100332e-002	 -2.3611957e-003	  4.5391658e-002	 -2.3186873e-003	  6.0227012e-003	  6.8304419e-003	 -1.4131110e-002	  3.2488989e-003	  1.2936465e-002	  1.4024411e-002	  5.4118019e-003	  2.7931620e-002	 -5.2509240e-003	  4.0623834e-003	  4.7818871e-003	  2.2801152e-002	  1.3226861e-003	  4.4578618e-002	 -9.8487432e-003	  1.4254161e-003	 -6.9496287e-005	 -8.5536983e-003	 -4.7772913e-002	  8.8921048e-003	 -3.4941372e-002	 -1.6172771e-002	  3.0475144e-002	  2.6598178e-004	  2.1011814e-003	  3.6662942e-002	
  1.5216573e-002	  1.1081951e-002	 -2.4751222e-002	  3.8395347e-002	 -7.0922047e-002	  2.2983338e-002	  4.8593666e-001	  1.0986364e-002	  4.5309514e-004	 -4.2043118e-002	  1.5818122e-002	  5.8300637e-002	  2.0877368e-003	  6.0373992e-002	 -2.8291030e-002	 -2.5049611e-003	  3.8943893e-003	 -3.8234060e-002	  3.5987271e-002	 -1.8901592e-002	  1.0749382e-001	  1.7134830e-002	  6.1437004e-004	  2.2676481e-003	  3.4736233e-003	 -6.5479395e-002	  9.5094822e-002	  1.3527465e-002	  2.2523470e-001	 -2.9467641e-002	  1.3663796e-002	  1.1153895e-001	  6.9536387e-002	  5.3952658e-002	 -1.8740902e-001	  6.5677103e-002	 -6.6394118e-003	  1.0504686e-002	 -3.5420355e-003	 -9.6796775e-002	  1.0527762e-002	 -2.5690798e-003	  1.3028222e-002	  7.5981962e-003	  1.1405929e-002	 -2.1025812e-002	 -9.0329860e-003	  4.4545749e-003	 -2.3502564e-002	 -7.0547893e-003	  1.2912047e-002	  7.5509910e-002	 -3.1072486e-003	 -3.3914879e-002	 -1.2277177e-002	 -5.7068943e-003	  2.3767197e-002	 -4.1927649e-002	  7.9837926e-003	  1.1591116e-002	  4.7453873e-004	 -5.2737741e-003	 -5.2763787e-002	 -1.7038543e-002	  7.4969286e-003	 -4.1529637e-003	 -4.9092411e-002	 -1.7381052e-002	  1.4069702e-003	  1.7056791e-002	  4.5985675e-003	 -9.7486975e-002	  5.9938865e-002	 -1.7098551e-002	  3.4975002e-002	  2.8344736e-003	 -3.1011625e-002	  1.1804217e-002	 -4.7130942e-003	 -1.4133197e-002	 -2.2914387e-002	 -5.9407884e-002	 -5.9620476e-002	  8.4045361e-003	 -2.0054006e-003	 -7.3525723e-002	 -1.5672390e-002	  7.0188531e-003	 -5.0389125e-002	  1.1232971e-002	  1.7487945e-004	 -1.0922814e-002	 -1.8992395e-002	  6.2875325e-003	 -2.5530422e-002	 -1.3435294e-002	 -1.2655635e-002	 -1.9614932e-002	 -1.1249463e-003	 -1.6381317e-002	
 -1.0454298e-002	 -5.1933563e-003	  1.8345488e-002	  1.9871322e-002	  1.5996434e-003	  1.2739242e-002	  1.7391686e-002	  5.4761896e-001	 -7.8975219e-003	  4.3282725e-003	 -4.7490251e-002	  1.1494391e-002	  3.3456354e-003	 -2.7685502e-003	  5.0937849e-003	 -1.3706233e-002	  1.4777025e-003	  1.1777957e-003	  2.1755775e-003	  9.8572181e-003	  4.0254383e-003	 -8.3769927e-003	 -8.2788902e-003	 -2.5824390e-002	  2.1434321e-004	 -1.7064594e-002	 -4.4689120e-003	  1.2477571e-003	  1.2123854e-003	  1.5578395e-001	 -7.0142125e-003	  7.8195843e-004	 -6.2449568e-003	 -7.7804996e-003	  1.6445869e-002	 -5.3925823e-002	 -7.2841332e-005	 -5.1734035e-004	  2.1685733e-003	  6.5484696e-003	  1.8989709e-002	  1.6209573e-002	 -1.1531564e-002	  8.5423431e-004	  5.0289489e-003	  2.3823050e-003	 -5.0687526e-002	  4.5760022e-003	  2.3105508e-002	 -4.5009571e-002	 -2.8867249e-002	 -7.0638112e-004	  5.4252778e-003	  1.0067925e-003	 -4.7994514e-002	 -1.7129240e-002	  1.7405736e-003	 -1.3839024e-001	 -1.1555178e-002	 -1.6178267e-003	 -1.6707433e-002	 -5.9888749e-004	  6.7613244e-003	 -2.0331771e-002	 -2.9684163e-003	 -3.8982458e-003	  1.0728319e-003	  3.1790464e-003	  1.2188158e-004	 -3.4712714e-002	 -5.6928176e-003	 -6.2896085e-003	  2.7702969e-003	 -2.5872588e-004	  3.8740877e-003	  2.9340834e-002	 -4.1966334e-003	  3.1420581e-002	 -5.1811028e-002	 -3.5494303e-003	 -1.1455568e-003	 -2.5581446e-003	  4.4702280e-004	  2.5508808e-002	 -1.4294584e-003	 -1.1306068e-002	  2.5726733e-003	 -2.0192550e-002	  1.2468060e-005	 -2.1773118e-002	  5.1935635e-004	  1.4282333e-003	  1.0173232e-002	  7.7360687e-003	  1.1569048e-001	 -3.8351401e-002	 -3.3052351e-002	  9.9792639e-004	  1.5677904e-002	  1.0452741e-002	
 -2.1204137e-003	  3.5298155e-002	  3.0618317e-003	  3.1097989e-004	 -1.6150489e-002	  1.0248707e-002	  1.7565754e-003	  6.3071064e-003	  4.9993359e-001	 -7.6697002e-002	  1.8207761e-002	 -9.6260768e-002	  1.6418834e-003	  5.0946653e-002	  2.8860713e-002	  8.0436708e-003	 -4.0301374e-003	 -1.6731232e-003	  1.2396456e-002	 -2.9489658e-002	 -1.4034523e-002	 -2.9547616e-002	 -1.3406490e-002	  6.5210858e-002	 -4.0880174e-004	 -2.0889182e-002	 -1.3672988e-004	  2.1851867e-003	  1.8082774e-002	  4.6108231e-004	  1.2301926e-002	  3.4483380e-002	 -2.7777879e-003	 -9.4763603e-003	 -1.8570561e-002	  5.2906447e-004	 -3.3653712e-003	 -6.5145902e-004	 -5.2907700e-004	 -4.5630682e-002	  5.8732111e-003	 -5.0464926e-002	  1.5749046e-002	  1.7538034e-002	 -3.6111770e-003	 -1.1550117e-002	 -5.0476832e-004	 -1.7329912e-002	 -1.3590951e-002	  3.7937190e-004	  2.3356334e-003	  5.4738227e-002	 -5.0488267e-003	 -1.3024557e-002	  1.8674856e-002	 -3.7511546e-005	 -4.8395375e-003	  9.5924127e-003	  4.0285395e-004	  5.8640701e-003	  1.8697251e-002	 -2.4581942e-003	  4.4500607e-003	 -1.1436111e-002	  2.6196076e-003	  9.4402793e-003	 -1.8143876e-002	 -2.4855539e-002	  5.0691933e-003	 -3.9579808e-003	  2.9855941e-003	 -1.3794932e-001	  1.4774344e-002	 -4.8306045e-003	 -3.5522292e-003	 -3.4410782e-003	 -3.3692186e-003	 -3.3846408e-003	  1.4752532e-002	  5.9446469e-003	  1.9905390e-002	  1.1323346e-002	 -2.3632587e-003	 -2.1412299e-003	  2.8371104e-003	  1.6136531e-002	 -9.9613490e-002	  1.3228364e-002	 -2.5920135e-003	  3.5387586e-002	  1.1148464e-005	  8.4584077e-004	 -3.5277469e-002	  7.6748966e-004	 -2.4129204e-002	 -8.1001742e-003	  5.5505545e-003	 -1.2646709e-002	 -5.4780106e-003	  1.3109411e-002	
 -5.0751931e-003	 -4.0105278e-003	  2.9993733e-002	  1.1123045e-002	 -2.1839233e-003	  9.3389843e-004	 -1.1643594e-002	  2.6765934e-003	 -6.7408796e-002	  3.9580862e-001	  2.8728113e-003	  2.0154386e-003	 -3.0824947e-003	 -7.1000955e-003	  2.0880549e-002	 -2.8031416e-002	  1.3298826e-003	 -2.2009630e-002	 -2.8806073e-002	  1.5885499e-002	  1.7439346e-002	  2.0120132e-003	 -8.9968958e-004	  1.1076083e-003	 -2.3255003e-002	  3.5061802e-002	 -1.2862912e-002	 -1.2534988e-002	 -5.2509804e-002	 -4.5411771e-004	 -9.8943485e-003	 -1.8976484e-001	 -1.4228675e-002	  4.8592342e-003	 -1.7064663e-002	  3.8005743e-002	  2.9699697e-004	  1.3642249e-003	 -2.6918222e-003	 -5.5152184e-003	  1.5085035e-002	  1.4745001e-002	 -6.4714145e-002	  4.9433251e-003	 -3.3370501e-002	  7.2120278e-003	  2.8953785e-002	  2.4639116e-002	  3.4089085e-003	  1.7193446e-003	 -2.0537957e-002	 -9.3922154e-003	 -2.3721357e-003	 -1.1550479e-004	 -2.6688258e-002	 -1.2126537e-002	  1.0057080e-001	 -8.9222498e-002	  1.8091075e-002	 -1.0137367e-002	 -2.5304571e-002	 -5.7495898e-004	  1.6138143e-002	 -1.1697202e-002	  2.3530357e-004	 -2.4994931e-002	  2.1047324e-002	  1.2781100e-001	 -7.4074313e-004	 -8.4543746e-003	 -3.0576847e-003	  6.2745154e-003	 -1.2356816e-002	  3.7550444e-002	  9.4602576e-003	  3.8879516e-003	  1.4202574e-002	  1.6001456e-002	  1.0225022e-002	 -3.4399730e-003	 -2.4817283e-002	 -8.6839848e-003	  3.7063805e-002	  1.3287331e-002	 -1.6870484e-003	 -4.4238255e-002	  1.7155143e-002	 -2.4006982e-002	 -7.2765668e-003	 -1.4695603e-001	 -4.0443644e-004	 -7.0719803e-003	  9.7504262e-003	  6.0142839e-003	  1.5241416e-002	 -2.4557991e-003	 -3.6770964e-003	  2.1973745e-002	  3.2441321e-003	 -1.1042034e-002	
